文件夹,文件名,分词内容
1108,43.txt,之前没有时间看剧，现在休息了，看了一下，真的好好看，穿越后的林虞古灵精怪的，人物情感也把握的很好，剧情很新颖，我平时除了杨紫的剧会刷很多遍，这部剧是第一个其他演员演的，我看下去了的，感觉很高质量，我现在就看到了第三集，特别期待接下来的剧情！欣欣子，加油！
1108,43.txt,笑死了
1108,43.txt,凌妙妙再救你一次
1108,43.txt,疑似向佐蹭妙妙
1108,43.txt,哈哈哈哈哈哈哈，看到这里一整个笑不活了，没想到向佐的风刮到了虞书欣身上！
1108,43.txt,虞书欣在《永夜星河》中饰演的凌妙妙这一整套动作简直像极了向佐啊，哈哈哈哈哈，摸鼻子托脸这套动作好像，傻傻分不清。
1108,43.txt,向佐的风来回刮，刮到虞书欣身上模仿的惟妙惟肖，果然是我今日份的快乐泉源了！
1108,43.txt,姐姐姐夫的爱情保安凌妙妙没惹你们
1108,43.txt,[好运连连]
1108,43.txt,我不行了…！
1108,43.txt,我不行了。
1108,43.txt,哈哈哈哈哈，太可爱了，笑死了，怎么这么会搞预判？
1108,43.txt,哈哈哈哈哈哈哈
1108,43.txt,哈哈哈哈哈哈
1108,43.txt,笑死了舒心热梗达人。。。
1108,43.txt,可爱宝宝
1108,43.txt,纯路人，虞书欣这部剧超常发挥了，看了十集了，有点爱上了……太太太可爱太元气了，168高妹这么甜是我没想到的
1108,43.txt,哈哈哈哈模仿的太像了吧
1108,43.txt,也就是咱们虞书欣和向佐的梦幻联动，什么时候这两个人能合作一部剧呢，感觉两个都是很有趣的人，而且男帅女美cp感十足啊
1108,43.txt,有和我一样期待的吗，好想看他们组合#狗仔说杨幂魏大勋谈过
1108,43.txt,我想问这个热搜是不是向佐买的啊
1108,43.txt,一点也不像啊？
1108,43.txt,这爷是真的想红
1108,43.txt,最新一集凌妙妙也太可爱了
1108,43.txt,虞书欣可是512G冲浪达人
1108,43.txt,真嘟太可爱噜
1108,43.txt,不得不说
1108,43.txt,发带和凌妙妙真的绝配
1108,43.txt,啊？未曾设想的cos哈哈哈哈
1108,43.txt,我妙太可爱了！！（凌妙妙
1108,43.txt,#虞书欣凌妙妙#
1108,43.txt,我靠，我不行了呀，我受不了了
1108,43.txt,哈哈😊，最近某妙的眉毛都成了倒八，像一只守护自己领地随时能冲出去的小狗，那篇领地叫拂瑶万里。
1108,43.txt,我不行了
1108,43.txt,太萌了我妙宝
1108,43.txt,突然想到
1108,43.txt,双枪会给出答案
1108,43.txt,模仿且超越，虞书欣真是先天抽象圣体
1108,43.txt,哈哈哈哈哈哈哈哈wuli虞书欣凌妙妙冲浪速度可是在前线的
1108,43.txt,欣欣子太萌啦
1108,43.txt,这个宝宝咋这么可爱呀，永夜星河找虞书欣真的找对人了，演的特别好
1108,43.txt,向左向右~
1108,43.txt,凌妙妙左边是慕声右边是候若失嘻嘻嘻嘻
1108,43.txt,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1108,43.txt,啊哈哈哈哈哈哈我服了
1108,43.txt,妙喵喵~~
1108,43.txt,哈哈哈哈哈哈哈太可爱了欣欣
1108,43.txt,哈哈哈哈哈哈哈哈哈哈哈哈哈好可爱好好笑
1108,43.txt,凌妙妙实在太有创意了！在没有向佐梗的拍戏时期，大胆超前地
1108,43.txt,向佐。这种突破常规的举动，为作品注入了新鲜元素。
1108,43.txt,雪后的古城萨迦
1108,43.txt,今日头条热搜超话
1108,43.txt,囧囧不囧鸭的微博视频
1108,43.txt,干坏事前若有所思的奶牛猫一只
1108,43.txt,拍戏的时候还没有向佐这个梗，妙妙太超前了
1108,43.txt,想向佐的风吹到了永夜星河
1108,43.txt,虞书欣演的凌妙妙真的让人好开心啊，感觉她就是那个能给大家带来快乐的小精灵，看她的剧就是种享受呢！
1108,43.txt,宝宝处闺蜜吗
1108,43.txt,有点黏人
1108,43.txt,可换头像✨可以在一起过每个节日💕会吃醋💗
1108,43.txt,更不能有三个人的友谊🎏
1108,43.txt,低谷期倍你🎉
1108,43.txt,可换闺蜜网名🎀
1108,43.txt,不可背叛🎆
1108,43.txt,永不绝交💝
1108,43.txt,陪你笑🎄
1108,43.txt,陪你哭💚
1108,43.txt,陪你闹🎎
1108,43.txt,不会对你已读不回🎄
1108,43.txt,亿辈子都不能解散🎀
1108,43.txt,温柔偏爱都给你，不接受三人友谊.💕
1108,43.txt,凌妙妙这波操作太绝了！在那个还没向佐梗的拍戏时刻，她竟如此超前。不得不佩服她的独特魅力
1108,43.txt,光落在她脸上，勾勒出少女灵动的轮廓，衬托着动人的明眸。永夜星河对光摄的把控又多展现出虞书欣美的几分。
1108,43.txt,如果非要选她让我心里微颤的片刻，可能不是语出惊人的感憾，可能不是被撩动心弦的片段。我想会是光降临在你身上的时分，会是我贪恋无数次的瞬间。
1108,43.txt,#虞书欣永夜星河#
1108,43.txt,这个词条也要推吗，感觉没必要
1108,43.txt,而且看到有其他剧的粉丝参与，不是什么好事吧
1108,43.txt,什么！！欣欣子你个可爱鬼也开始玩左梗了吗哈哈哈哈
1108,43.txt,这词条像虞书欣对家买的。
1108,43.txt,真是奇妙的巧合！拍戏之时尚无向佐这个梗，凌妙妙却意外地走在了潮流前端，实在令人忍俊不禁。这超前的举动，为剧情增添了别样的趣味。
1108,43.txt,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1108,43.txt,哈哈
1108,42.txt,#杨子也哭了#
1108,42.txt,杨子咋了啊
1108,42.txt,好心疼呀，像杨子这样优秀多金还会吸金的优秀男人真的大把人等着嫁呢，杨子就是希望把自己老婆保护的很好，这样不是挺好的吗，而且还能带着老婆一起赚钱，这种男人真的上哪找啊
1108,42.txt,黄圣依真的
1108,42.txt,是不懂得珍惜啊，可惜了啊
1108,42.txt,，杨子的付出你们看不见吗
1108,42.txt,...展开
1108,42.txt,你们见过那种天天出去吃饭、见大佬，天天在酒桌上推杯交盏，但就是不去做具体的项目的老板吗？我可见得太多了。
1108,42.txt,我估摸着，杨子也是这种老板。在大佬圈里，他就是一个小弟，而且他坚信可以靠这个对接到资源。但事实证明，只有靠黄圣依一起参加综艺、靠捆绑上黄圣依一起踏踏实实做直播卖货
1108,42.txt,啊？为啥就哭了
1108,42.txt,我记得之前他还爹味很重没觉得自己有错呢，怎么才这么点时间就认识到错误了，太假了吧，剧本好明显
1108,42.txt,希
1108,42.txt,望
1108,42.txt,是
1108,42.txt,真
1108,42.txt,的
1108,42.txt,反
1108,42.txt,思，而
1108,42.txt,且
1108,42.txt,不
1108,42.txt,是
1108,42.txt,做
1108,42.txt,做
1108,42.txt,样
1108,42.txt,子！
1108,42.txt,#再见爱人#
1108,42.txt,杨小屁ing的微博视频
1108,42.txt,看到杨子黄圣依窒息的婚姻生活，才明白当年黄妈妈为何一直怼杨子
1108,42.txt,高碧瑶的微博视频
1108,42.txt,微博热搜是个巨大的居委会，天天飘着：谁恋爱了，谁结婚了，谁离婚了，谁生娃了，谁出轨了，谁分手了，谁笑了，谁哭了……天天把明星家长里短搬到热搜里，微博你吃枣药丸。
1108,42.txt,黄圣依希望杨子改变，杨子瞬间泪崩，对不起三个字不是说说而已!
1108,42.txt,黄圣依仍希望杨子改变，十七年的婚姻走向扑朔迷离!
1108,42.txt,伊学姐的微博视频
1108,42.txt,如果这个世界能像杨子爱自己一样爱我就好了
1108,42.txt,十倍速追星少女的微博视频
1108,42.txt,鳄鱼的眼泪，你信吗？反正我是不行，脱口而出说黄圣依的不好都是家常便饭而不自知，这么快就改善？
1108,42.txt,感觉像鳄鱼的眼泪
1108,42.txt,近日，杨子在一档综艺节目《再见爱人》中流下了眼泪。这一举动被许多人解读为他对自身行为的深刻反省。杨子表示，自己意识到过去的某些方面未达到外界期望的标准，并表达了对伴侣黄圣依的关心。
1108,42.txt,尽管杨子表现出了一些反省的姿态，但黄圣依已经作出了再次离婚的决定。这一决定引发了广泛的
1108,42.txt,杨子
1108,42.txt,一位急需想证明自己价值的男人
1108,42.txt,杨子刚开始进娱乐圈的时候，就找当红影星李若彤、李丽珍和自己搭档拍戏，后来遇到黄圣依又找她和自己搭档《天仙配》。
1108,42.txt,这部神话古装剧收视率爆棚，他一鼓作气成立了巨力影视，找了金牌监制崔宝珠当执行总裁。崔宝珠真的很给力给他拉到了李连杰拍《白蛇传说》，票
1108,42.txt,这位每次都是事后诸葛亮，每次都后悔，都没有用的。再说了，这位到了第一天不都和另一个人报备了吗？现在
1108,42.txt,哭死也没用吧……
1108,42.txt,这三个臭皮匠真笑死我了！！加一块儿都想不出一个哄人的方案。杨子开头分析得头头是道有理有据的，结果到出主意阶段，咋就逻辑不通了呢？留几手倒是知道怎么哄，但是他又不坚持，李行亮理工男纯木头……也有可能他在哄麦麦的路上已经太累了，有点自暴自弃躺平了，每次麦麦不高兴，他会上去尝试哄几句，
1108,42.txt,不是哥们
1108,42.txt,你哭个什么劲啊
1108,42.txt,是真知道自己做错了还是开始买惨立人设啦
1108,42.txt,你是相信杨子这么多年婚姻生活无任何改变、上个节目就改过自新真情流露还是相信我是秦始皇？
1108,42.txt,剧本到这里了？！
1108,42.txt,别装了，演戏呢
1108,42.txt,天知道当年看电视剧，一众仙女突然出现鞋拔子脸，还两女争一个丑男，说他好看的惊悚感
1108,42.txt,垃圾袋都没这位巨婴能装
1108,42.txt,演技有点差，过
1108,42.txt,装货你的大货车来了
1108,42.txt,只看图的话好假
1108,42.txt,这性子能突然就转变了吗
1108,42.txt,竟然还哭了，太假了，能不能装好一点
1108,42.txt,狗改不了吃那啥
1108,42.txt,你哭什么呢我请问
1108,42.txt,不想再看到这个节目的词条
1108,42.txt,气到我了
1108,42.txt,菠萝奶嗏不吃菜超话
1108,42.txt,太抽象了哥们
1108,42.txt,大哥别演
1108,42.txt,……你们接着演
1108,42.txt,如果后面真是这种走向那我觉得真的有剧本
1108,42.txt,人不可能一下子就能改的
1108,42.txt,他的爹味不是一下子就能改掉的
1108,42.txt,你哭啥？？？？？你…你自己看看你自己做的那些事情，你有什么好哭的，我在屏幕外都快被无语哭了！！！！！
1108,42.txt,希望不会反思一下就有一堆人又爱上了哈。
1108,42.txt,♂的掉几滴鳄鱼的眼泪也心疼上了
1108,42.txt,#papi酱
1108,42.txt,黄圣依哀莫大于心死#
1108,42.txt,看了再见爱人，才知道她是已经没有脾气，懒得回应，懒得有反应，真的很可怕，应了那句哀莫大于心死……
1108,42.txt,一个商人看上了一个特别好看的金丝雀，世间罕有
1108,42.txt,就跟他喜欢的古玩一样那么珍贵，商人很喜欢，用尽手段买回家用最美的笼子关住她。商人也因此名声大噪，鸟呢她自己也喜
1108,42.txt,你有啥哭的
1108,42.txt,看到你哭了
1108,42.txt,比晓明哥被索要2.7亿还让人觉得荒谬
1108,42.txt,想快点看下一期，但是我除了是会员外，不会再花其他钱的！
1108,42.txt,哎我天
1108,42.txt,感觉是作秀，哭的好假
1108,42.txt,，演技不错
1108,42.txt,哦
1108,42.txt,杨子落泪挺让人感慨的，看出他很爱老婆。大家意见不同，但关心是真心的，希望他们能好好处理，一直幸福下去。
1108,42.txt,发布了头条文章：《《再见爱人4》扬子痛哭反思自己，黄圣依再次选择离婚刺痛了他？》
1108,42.txt,《再见爱人4》扬子痛哭反思自己，黄圣依再次选择离婚刺痛了他？
1108,42.txt,啊？为什么哭？光刷麦的片段都难受，不敢看完整的😖
1108,42.txt,哎！！黄圣依真的是一个很好的女人啊！！希望杨子真的能悔改吧！或许还能幸福
1108,42.txt,剧本？
1108,42.txt,？？？他真的没有人格分裂吗，这周的我刚刚看，前16分钟看完我满脑子问号，这样的人到底是怎么没被打的呀，对画师和黄圣依的不尊重表现得淋漓尽致，跟上次威胁摄影师如出一辙
1108,42.txt,他哭？呃
1108,42.txt,呃
1108,42.txt,鳄鱼的眼泪
1108,42.txt,一个人的性格是很难改变的，尤其他俩分分合合这么多次，早就麻木了
1108,42.txt,也想哭😭怎么办！
1108,42.txt,鳄鱼的眼泪
1108,42.txt,扬子鳄的眼泪！
1108,42.txt,。。。没人比他更懂得作秀
1108,42.txt,杨子也哭了，这次终于知道反思自己了，说自己以前做的比外人还差，你最好是真的知道了
1108,42.txt,对我圣依姐姐好点吧！
1108,42.txt,别了，是我们应该哭了
1108,42.txt,知道反思了？好好对妻子吧
1108,42.txt,只有我一个人讨厌这两口子吗？天天很做作的挂在热搜上，给人一种吃饱了撑着的感觉。不太理解这种节目的出发点，毕竟每个人的悲喜各不相同，不知道天天在节目上演给谁看。。尤其是这俩一个贪钱一个贪色，结婚的时候也不见得是为了什么对方伟大的灵魂之类的，老了还哭哭啼啼要离不离地占热搜
1108,42.txt,杨子想要的流量都被麦琳吸走啦
1108,42.txt,。本来想展示自己的表演型人格，演个奇葩给自己引流。没想到遇到了天赋型选手，热度都被真奇葩吸走啦
1108,42.txt,鳄鱼的眼泪吗？
1108,42.txt,哦莫
1108,42.txt,真难得啊
1108,42.txt,看到这条好消息我今晚终于能睡个好觉了
1108,42.txt,黄圣依都没哭，你有什么资格哭啊
1108,42.txt,疑似无人在意哈
1108,42.txt,挺假的谢谢
1108,42.txt,男人一哭就让人发笑
1108,42.txt,哭个屁。
1108,42.txt,哭的太假
1108,42.txt,最佳男主角，pua能力也很强
1108,42.txt,一个以自我为中心的人，人生这么多年都是这么活的，能改变早改变了，怎么可能会因为一个节目突然变好了，简直不能再假了
1108,42.txt,戏太假！看上这么个垃圾，黄瞎得厉害！
1108,42.txt,我也可以哭
1108,42.txt,首先要记住，杨不仅是老板，还是个演员
1108,42.txt,星星同学阿的微博视频
1108,42.txt,怎么长时间没发现的问题，怎么可能一上节目就认识到自己的错误了😑
1108,42.txt,演技怪好的扬子
1108,42.txt,进军演艺圈吧
1108,42.txt,黄圣依别信啊
1108,42.txt,演技和以前一样
1108,42.txt,一如既往的烂呀……
1108,42.txt,到底离不离啊
1108,42.txt,记得对姐姐好点
1108,42.txt,看这周的这一期！
1108,42.txt,杨子你真的是有病。
1108,42.txt,画师跟张泉灵真的可以直接报工伤！
1108,42.txt,额.。。。。
1108,42.txt,真的吗？我不信。
1108,42.txt,#杨子痛哭反思自己#
